,record_date,country,currency,country_currency_desc,exchange_rate,effective_date,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day,curr_source
1674,2019-03-31,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,14.515,null,155,2019,2,2019,1,03,31,Fiscal_Data
1675,2019-03-31,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,155.92,null,156,2019,2,2019,1,03,31,Fiscal_Data
1676,2019-03-31,SRI LANKA,RUPEE,SRI LANKA-RUPEE,175.35,null,158,2019,2,2019,1,03,31,Fiscal_Data
1677,2019-03-31,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,159,2019,2,2019,1,03,31,Fiscal_Data
1678,2019-03-31,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,47.0,null,160,2019,2,2019,1,03,31,Fiscal_Data
1679,2019-03-31,SURINAME,GUILDER,SURINAME-GUILDER,7.52,null,161,2019,2,2019,1,03,31,Fiscal_Data
1680,2019-03-31,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,14.35,null,162,2019,2,2019,1,03,31,Fiscal_Data
1681,2019-03-31,SWEDEN,KRONA,SWEDEN-KRONA,9.258,null,163,2019,2,2019,1,03,31,Fiscal_Data
1682,2019-03-31,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.996,null,164,2019,2,2019,1,03,31,Fiscal_Data
1683,2019-03-31,SYRIA,POUND,SYRIA-POUND,515.0,null,165,2019,2,2019,1,03,31,Fiscal_Data
1684,2019-03-31,TAIWAN,DOLLAR,TAIWAN-DOLLAR,30.837,null,166,2019,2,2019,1,03,31,Fiscal_Data
1685,2019-03-31,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,9.4,null,167,2019,2,2019,1,03,31,Fiscal_Data
1686,2019-03-31,TANZANIA,SHILLING,TANZANIA-SHILLING,2305.0,null,168,2019,2,2019,1,03,31,Fiscal_Data
1687,2019-03-31,THAILAND,BAHT,THAILAND-BAHT,31.71,null,169,2019,2,2019,1,03,31,Fiscal_Data
1688,2019-03-31,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,170,2019,2,2019,1,03,31,Fiscal_Data
1689,2019-03-31,TOGO,CFA FRANC,TOGO-CFA FRANC,576.45,null,171,2019,2,2019,1,03,31,Fiscal_Data
1690,2019-03-31,TONGA,PA'ANGA,TONGA-PA'ANGA,2.167,null,172,2019,2,2019,1,03,31,Fiscal_Data
1691,2019-03-31,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.719,null,173,2019,2,2019,1,03,31,Fiscal_Data
1692,2019-03-31,TUNISIA,DINAR,TUNISIA-DINAR,3.01,null,174,2019,2,2019,1,03,31,Fiscal_Data
1693,2019-03-31,TURKEY,LIRA,TURKEY-LIRA,5.283,null,175,2019,2,2019,1,03,31,Fiscal_Data
1694,2019-03-31,TURKMENISTAN,NEW MANAT,TURKMENISTAN-NEW MANAT,3.491,null,176,2019,2,2019,1,03,31,Fiscal_Data
1695,2019-03-31,UGANDA,SHILLING,UGANDA-SHILLING,3710.0,null,177,2019,2,2019,1,03,31,Fiscal_Data
1696,2019-03-31,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,27.235,null,178,2019,2,2019,1,03,31,Fiscal_Data
1697,2019-03-31,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,null,179,2019,2,2019,1,03,31,Fiscal_Data
1698,2019-03-31,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.764,null,180,2019,2,2019,1,03,31,Fiscal_Data
1699,2019-03-31,URUGUAY,PESO,URUGUAY-PESO,33.79,null,181,2019,2,2019,1,03,31,Fiscal_Data
1700,2019-03-31,UZBEKISTAN,SOM,UZBEKISTAN-SOM,8370.0,null,182,2019,2,2019,1,03,31,Fiscal_Data
1701,2019-03-31,VANUATU,VATU,VANUATU-VATU,111.73,null,183,2019,2,2019,1,03,31,Fiscal_Data
1702,2019-03-31,VENEZUELA,BOLIVAR-FUERTE,VENEZUELA-BOLIVAR-FUERTE,248832.0,null,184,2019,2,2019,1,03,31,Fiscal_Data
1703,2019-03-31,VENEZUELA,BOLIVAR-SOBERANO,VENEZUELA-BOLIVAR-SOBERANO,3299.59,null,185,2019,2,2019,1,03,31,Fiscal_Data
1704,2019-03-31,VIETNAM,DONG,VIETNAM-DONG,23203.0,null,186,2019,2,2019,1,03,31,Fiscal_Data
1705,2019-03-31,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.525,null,187,2019,2,2019,1,03,31,Fiscal_Data
1706,2019-03-31,YEMEN,RIAL,YEMEN-RIAL,480.0,null,188,2019,2,2019,1,03,31,Fiscal_Data
1707,2019-03-31,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,12.13,null,189,2019,2,2019,1,03,31,Fiscal_Data
1708,2019-03-31,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,null,190,2019,2,2019,1,03,31,Fiscal_Data
1709,2019-03-31,SPAIN,EURO,SPAIN-EURO,0.89,null,157,2019,2,2019,1,03,31,Fiscal_Data
1710,2019-06-30,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,79.912,null,1,2019,3,2019,2,06,30,Fiscal_Data
1711,2019-06-30,ALBANIA,LEK,ALBANIA-LEK,107.6,null,2,2019,3,2019,2,06,30,Fiscal_Data
1712,2019-06-30,ALGERIA,DINAR,ALGERIA-DINAR,118.571,null,3,2019,3,2019,2,06,30,Fiscal_Data
1713,2019-06-30,ANGOLA,KWANZA,ANGOLA-KWANZA,340.0,null,4,2019,3,2019,2,06,30,Fiscal_Data
1714,2019-06-30,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,null,5,2019,3,2019,2,06,30,Fiscal_Data
1715,2019-06-30,ARGENTINA,PESO,ARGENTINA-PESO,42.69,null,6,2019,3,2019,2,06,30,Fiscal_Data
1716,2019-06-30,ARMENIA,DRAM,ARMENIA-DRAM,480.0,null,7,2019,3,2019,2,06,30,Fiscal_Data
1717,2019-06-30,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.427,null,8,2019,3,2019,2,06,30,Fiscal_Data
1718,2019-06-30,AUSTRIA,EURO,AUSTRIA-EURO,0.879,null,9,2019,3,2019,2,06,30,Fiscal_Data
1719,2019-06-30,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.7,null,10,2019,3,2019,2,06,30,Fiscal_Data
1720,2019-06-30,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,null,11,2019,3,2019,2,06,30,Fiscal_Data
1721,2019-06-30,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,null,12,2019,3,2019,2,06,30,Fiscal_Data
1722,2019-06-30,BANGLADESH,TAKA,BANGLADESH-TAKA,84.0,null,13,2019,3,2019,2,06,30,Fiscal_Data
1723,2019-06-30,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,null,14,2019,3,2019,2,06,30,Fiscal_Data
1724,2019-06-30,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,2.02,null,15,2019,3,2019,2,06,30,Fiscal_Data
1725,2019-06-30,BELGIUM,EURO,BELGIUM-EURO,0.879,null,16,2019,3,2019,2,06,30,Fiscal_Data
1726,2019-06-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,17,2019,3,2019,2,06,30,Fiscal_Data
1727,2019-06-30,BENIN,CFA FRANC,BENIN-CFA FRANC,573.5,null,18,2019,3,2019,2,06,30,Fiscal_Data
1728,2019-06-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,19,2019,3,2019,2,06,30,Fiscal_Data
1729,2019-06-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.86,null,20,2019,3,2019,2,06,30,Fiscal_Data
1730,2019-06-30,BOSNIA,MARKA,BOSNIA-MARKA,1.72,null,21,2019,3,2019,2,06,30,Fiscal_Data
1731,2019-06-30,BOTSWANA,PULA,BOTSWANA-PULA,10.582,null,22,2019,3,2019,2,06,30,Fiscal_Data
1732,2019-06-30,BRAZIL,REAL,BRAZIL-REAL,3.819,null,23,2019,3,2019,2,06,30,Fiscal_Data
1733,2019-06-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.353,null,24,2019,3,2019,2,06,30,Fiscal_Data
1734,2019-06-30,BULGARIA,LEV,BULGARIA-LEV,1.72,null,25,2019,3,2019,2,06,30,Fiscal_Data
1735,2019-06-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,573.5,null,26,2019,3,2019,2,06,30,Fiscal_Data
1736,2019-06-30,BURMA,KYAT,BURMA-KYAT,1508.0,null,27,2019,3,2019,2,06,30,Fiscal_Data
1737,2019-06-30,BURUNDI,FRANC,BURUNDI-FRANC,1810.0,null,28,2019,3,2019,2,06,30,Fiscal_Data
1738,2019-06-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4051.0,null,29,2019,3,2019,2,06,30,Fiscal_Data
1739,2019-06-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,576.1,null,30,2019,3,2019,2,06,30,Fiscal_Data
1740,2019-06-30,CANADA,DOLLAR,CANADA-DOLLAR,1.309,null,31,2019,3,2019,2,06,30,Fiscal_Data
1741,2019-06-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,97.045,null,32,2019,3,2019,2,06,30,Fiscal_Data
1742,2019-06-30,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,null,33,2019,3,2019,2,06,30,Fiscal_Data
1743,2019-06-30,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,576.1,null,34,2019,3,2019,2,06,30,Fiscal_Data
1744,2019-06-30,CHAD,CFA FRANC,CHAD-CFA FRANC,576.1,null,35,2019,3,2019,2,06,30,Fiscal_Data
1745,2019-06-30,CHILE,PESO,CHILE-PESO,678.8,null,36,2019,3,2019,2,06,30,Fiscal_Data
1746,2019-06-30,CHINA,RENMINBI,CHINA-RENMINBI,6.869,null,37,2019,3,2019,2,06,30,Fiscal_Data
1747,2019-06-30,COLOMBIA,PESO,COLOMBIA-PESO,3196.15,null,38,2019,3,2019,2,06,30,Fiscal_Data
1748,2019-06-30,COMOROS,FRANC,COMOROS-FRANC,433.02,null,39,2019,3,2019,2,06,30,Fiscal_Data
1749,2019-06-30,CONGO,CFA FRANC,CONGO-CFA FRANC,576.1,null,40,2019,3,2019,2,06,30,Fiscal_Data
1750,2019-06-30,COSTA RICA,COLON,COSTA RICA-COLON,581.3,null,41,2019,3,2019,2,06,30,Fiscal_Data
1751,2019-06-30,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,573.5,null,42,2019,3,2019,2,06,30,Fiscal_Data
1752,2019-06-30,CROATIA,KUNA,CROATIA-KUNA,6.35,null,43,2019,3,2019,2,06,30,Fiscal_Data
1753,2019-06-30,CUBA,PESO,CUBA-PESO,1.0,null,44,2019,3,2019,2,06,30,Fiscal_Data
1754,2019-06-30,CYPRUS,EURO,CYPRUS-EURO,0.829,null,45,2019,3,2019,2,06,30,Fiscal_Data
1755,2019-06-30,CZECH REPUBLIC,KORUNA,CZECH REPUBLIC-KORUNA,21.829,null,46,2019,3,2019,2,06,30,Fiscal_Data
1756,2019-06-30,DEMOCRATIC REPUBLIC OF CONGO,FRANC,DEMOCRATIC REPUBLIC OF CONGO-FRANC,1650.0,null,47,2019,3,2019,2,06,30,Fiscal_Data
1757,2019-06-30,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,null,49,2019,3,2019,2,06,30,Fiscal_Data
1758,2019-06-30,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,50.45,null,50,2019,3,2019,2,06,30,Fiscal_Data
1759,2019-06-30,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,null,51,2019,3,2019,2,06,30,Fiscal_Data
1760,2019-06-30,EGYPT,POUND,EGYPT-POUND,16.66,null,52,2019,3,2019,2,06,30,Fiscal_Data
1761,2019-06-30,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,null,53,2019,3,2019,2,06,30,Fiscal_Data
1762,2019-06-30,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,576.1,null,54,2019,3,2019,2,06,30,Fiscal_Data
1763,2019-06-30,ERITREA,NAKFA,ERITREA-NAKFA,15.0,null,55,2019,3,2019,2,06,30,Fiscal_Data
1764,2019-06-30,ESTONIA,EURO,ESTONIA-EURO,0.879,null,56,2019,3,2019,2,06,30,Fiscal_Data
1765,2019-06-30,ETHIOPIA,BIRR,ETHIOPIA-BIRR,28.9,null,57,2019,3,2019,2,06,30,Fiscal_Data
1766,2019-06-30,EURO ZONE,EURO,EURO ZONE-EURO,0.879,null,58,2019,3,2019,2,06,30,Fiscal_Data
1767,2019-06-30,FIJI,DOLLAR,FIJI-DOLLAR,2.105,null,59,2019,3,2019,2,06,30,Fiscal_Data
1768,2019-06-30,FINLAND,EURO,FINLAND-EURO,0.879,null,60,2019,3,2019,2,06,30,Fiscal_Data
1769,2019-06-30,FRANCE,EURO,FRANCE-EURO,0.879,null,61,2019,3,2019,2,06,30,Fiscal_Data
1770,2019-06-30,GABON,CFA FRANC,GABON-CFA FRANC,576.1,null,62,2019,3,2019,2,06,30,Fiscal_Data
1771,2019-06-30,GAMBIA,DALASI,GAMBIA-DALASI,50.0,null,63,2019,3,2019,2,06,30,Fiscal_Data
1772,2019-06-30,GEORGIA,LARI,GEORGIA-LARI,2.88,null,64,2019,3,2019,2,06,30,Fiscal_Data
1773,2019-06-30,GERMANY,EURO,GERMANY EURO,0.879,null,65,2019,3,2019,2,06,30,Fiscal_Data
1774,2019-06-30,GHANA,CEDI,GHANA-CEDI,5.41,null,66,2019,3,2019,2,06,30,Fiscal_Data
1775,2019-06-30,GREECE,EURO,GREECE-EURO,0.879,null,67,2019,3,2019,2,06,30,Fiscal_Data
1776,2019-06-30,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,null,68,2019,3,2019,2,06,30,Fiscal_Data
1777,2019-06-30,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.69,null,69,2019,3,2019,2,06,30,Fiscal_Data
1778,2019-06-30,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,573.5,null,70,2019,3,2019,2,06,30,Fiscal_Data
1779,2019-06-30,GUINEA,FRANC,GUINEA-FRANC,9154.0,null,71,2019,3,2019,2,06,30,Fiscal_Data
1780,2019-06-30,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,null,72,2019,3,2019,2,06,30,Fiscal_Data
1781,2019-06-30,DENMARK,KRONE,DENMARK-KRONE,6.562,null,48,2019,3,2019,2,06,30,Fiscal_Data
1782,2019-06-30,HAITI,GOURDE,HAITI-GOURDE,93.157,null,73,2019,3,2019,2,06,30,Fiscal_Data
1783,2019-06-30,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,25.0,null,74,2019,3,2019,2,06,30,Fiscal_Data
1784,2019-06-30,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.809,null,75,2019,3,2019,2,06,30,Fiscal_Data
1785,2019-06-30,HUNGARY,FORINT,HUNGARY-FORINT,284.2,null,76,2019,3,2019,2,06,30,Fiscal_Data
1786,2019-06-30,ICELAND,KRONA,ICELAND-KRONA,124.52,null,77,2019,3,2019,2,06,30,Fiscal_Data
1787,2019-06-30,INDIA,RUPEE,INDIA-RUPEE,68.6,null,78,2019,3,2019,2,06,30,Fiscal_Data
1788,2019-06-30,INDONESIA,RUPIAH,INDONESIA-RUPIAH,14115.0,null,79,2019,3,2019,2,06,30,Fiscal_Data
1789,2019-06-30,IRAN,RIAL,IRAN-RIAL,42000.0,null,80,2019,3,2019,2,06,30,Fiscal_Data
1790,2019-06-30,IRAQ,DINAR,IRAQ-DINAR,1138.0,null,81,2019,3,2019,2,06,30,Fiscal_Data
1791,2019-06-30,IRELAND,EURO,IRELAND-EURO,0.879,null,82,2019,3,2019,2,06,30,Fiscal_Data
1792,2019-06-30,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.567,null,83,2019,3,2019,2,06,30,Fiscal_Data
1793,2019-06-30,ITALY,EURO,ITALY-EURO,0.879,null,84,2019,3,2019,2,06,30,Fiscal_Data
1794,2019-06-30,JAMAICA,DOLLAR,JAMAICA-DOLLAR,132.0,null,85,2019,3,2019,2,06,30,Fiscal_Data
1795,2019-06-30,JAPAN,YEN,JAPAN-YEN,107.73,null,86,2019,3,2019,2,06,30,Fiscal_Data
1796,2019-06-30,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.567,null,87,2019,3,2019,2,06,30,Fiscal_Data
1797,2019-06-30,JORDAN,DINAR,JORDAN-DINAR,0.708,null,88,2019,3,2019,2,06,30,Fiscal_Data
1798,2019-06-30,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,379.85,null,89,2019,3,2019,2,06,30,Fiscal_Data
1799,2019-06-30,KENYA,SHILLING,KENYA-SHILLING,102.24,null,90,2019,3,2019,2,06,30,Fiscal_Data
1800,2019-06-30,KOREA,WON,KOREA-WON,1154.45,null,91,2019,3,2019,2,06,30,Fiscal_Data
1801,2019-06-30,KOSOVO,EURO,KOSOVO-EURO,0.879,null,92,2019,3,2019,2,06,30,Fiscal_Data
1802,2019-06-30,KUWAIT,DINAR,KUWAIT-DINAR,0.303,null,93,2019,3,2019,2,06,30,Fiscal_Data
1803,2019-06-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.6,null,94,2019,3,2019,2,06,30,Fiscal_Data
1804,2019-06-30,LAOS,KIP,LAOS-KIP,8645.0,null,95,2019,3,2019,2,06,30,Fiscal_Data
1805,2019-06-30,LATVIA,EURO,LATVIA-EURO,0.879,null,96,2019,3,2019,2,06,30,Fiscal_Data
1806,2019-06-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,97,2019,3,2019,2,06,30,Fiscal_Data
1807,2019-06-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,14.168,null,98,2019,3,2019,2,06,30,Fiscal_Data
1808,2019-06-30,LIBERIA,DOLLAR,LIBERIA-DOLLAR,195.3,null,99,2019,3,2019,2,06,30,Fiscal_Data
1809,2019-06-30,NORWAY,KRONE,NORWAY-KRONE,8.52,null,129,2019,3,2019,2,06,30,Fiscal_Data
1810,2019-06-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,157.5,null,131,2019,3,2019,2,06,30,Fiscal_Data
1811,2019-06-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,132,2019,3,2019,2,06,30,Fiscal_Data
1812,2019-06-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,133,2019,3,2019,2,06,30,Fiscal_Data
1813,2019-06-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.3,null,134,2019,3,2019,2,06,30,Fiscal_Data
1814,2019-06-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6184.35,null,135,2019,3,2019,2,06,30,Fiscal_Data
1815,2019-06-30,PERU,NUEVO SOL,PERU-NUEVO SOL,3.289,null,136,2019,3,2019,2,06,30,Fiscal_Data
1816,2019-06-30,PHILIPPINES,PESO,PHILIPPINES-PESO,51.346,null,137,2019,3,2019,2,06,30,Fiscal_Data
1817,2019-06-30,POLAND,ZLOTY,POLAND-ZLOTY,3.737,null,138,2019,3,2019,2,06,30,Fiscal_Data
1818,2019-06-30,PORTUGAL,EURO,PORTUGAL-EURO,0.879,null,139,2019,3,2019,2,06,30,Fiscal_Data
1819,2019-06-30,QATAR,RIYAL,QATAR-RIYAL,3.641,null,140,2019,3,2019,2,06,30,Fiscal_Data
1820,2019-06-30,ROMANIA,NEW LEU,ROMANIA-NEW LEU,4.162,null,141,2019,3,2019,2,06,30,Fiscal_Data
1821,2019-06-30,RUSSIA,RUBLE,RUSSIA-RUBLE,62.091,null,142,2019,3,2019,2,06,30,Fiscal_Data
1822,2019-06-30,RWANDA,FRANC,RWANDA-FRANC,910.0,null,143,2019,3,2019,2,06,30,Fiscal_Data
1823,2019-06-30,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE-NEW DOBRAS,21.563,null,144,2019,3,2019,2,06,30,Fiscal_Data
1824,2019-06-30,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,21.563,null,145,2019,3,2019,2,06,30,Fiscal_Data
1825,2019-06-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,146,2019,3,2019,2,06,30,Fiscal_Data
1826,2019-06-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,573.5,null,147,2019,3,2019,2,06,30,Fiscal_Data
1827,2019-06-30,SERBIA,DINAR,SERBIA-DINAR,103.77,null,148,2019,3,2019,2,06,30,Fiscal_Data
1828,2019-06-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.54,null,149,2019,3,2019,2,06,30,Fiscal_Data
1829,2019-06-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,9046.0,null,150,2019,3,2019,2,06,30,Fiscal_Data
1830,2019-06-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.353,null,151,2019,3,2019,2,06,30,Fiscal_Data
1831,2019-06-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.879,null,152,2019,3,2019,2,06,30,Fiscal_Data
1832,2019-06-30,SLOVENIA,EURO,SLOVENIA-EURO,0.879,null,153,2019,3,2019,2,06,30,Fiscal_Data
1833,2019-06-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.752,null,154,2019,3,2019,2,06,30,Fiscal_Data
1834,2019-06-30,SOMALI,SHILLING,SOMALI-SHILLING,575.0,null,155,2019,3,2019,2,06,30,Fiscal_Data
1835,2019-06-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,14.168,null,156,2019,3,2019,2,06,30,Fiscal_Data
1836,2019-06-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,158.66,null,157,2019,3,2019,2,06,30,Fiscal_Data
1837,2019-06-30,SPAIN,EURO,SPAIN-EURO,0.879,null,158,2019,3,2019,2,06,30,Fiscal_Data
1838,2019-06-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,176.4,null,159,2019,3,2019,2,06,30,Fiscal_Data
1839,2019-06-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,160,2019,3,2019,2,06,30,Fiscal_Data
1840,2019-06-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,45.0,null,161,2019,3,2019,2,06,30,Fiscal_Data
1841,2019-06-30,SURINAME,GUILDER,SURINAME-GUILDER,7.52,null,162,2019,3,2019,2,06,30,Fiscal_Data
1842,2019-06-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,14.168,null,163,2019,3,2019,2,06,30,Fiscal_Data
1843,2019-06-30,SWEDEN,KRONA,SWEDEN-KRONA,9.284,null,164,2019,3,2019,2,06,30,Fiscal_Data
1844,2019-06-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.976,null,165,2019,3,2019,2,06,30,Fiscal_Data
1845,2019-06-30,SYRIA,POUND,SYRIA-POUND,515.0,null,166,2019,3,2019,2,06,30,Fiscal_Data
1846,2019-06-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,31.004,null,167,2019,3,2019,2,06,30,Fiscal_Data
1847,2019-06-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,9.4,null,168,2019,3,2019,2,06,30,Fiscal_Data
1848,2019-06-30,TANZANIA,SHILLING,TANZANIA-SHILLING,2293.0,null,169,2019,3,2019,2,06,30,Fiscal_Data
1849,2019-06-30,THAILAND,BAHT,THAILAND-BAHT,30.67,null,170,2019,3,2019,2,06,30,Fiscal_Data
1850,2019-06-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,171,2019,3,2019,2,06,30,Fiscal_Data
1851,2019-06-30,TOGO,CFA FRANC,TOGO-CFA FRANC,573.5,null,172,2019,3,2019,2,06,30,Fiscal_Data
1852,2019-06-30,TONGA,PA'ANGA,TONGA-PA'ANGA,2.177,null,173,2019,3,2019,2,06,30,Fiscal_Data
1853,2019-06-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.711,null,174,2019,3,2019,2,06,30,Fiscal_Data
1854,2019-06-30,TUNISIA,DINAR,TUNISIA-DINAR,2.883,null,175,2019,3,2019,2,06,30,Fiscal_Data
1855,2019-06-30,TURKEY,LIRA,TURKEY-LIRA,5.755,null,176,2019,3,2019,2,06,30,Fiscal_Data
1856,2019-06-30,TURKMENISTAN,NEW MANAT,TURKMENISTAN-NEW MANAT,3.491,null,177,2019,3,2019,2,06,30,Fiscal_Data
1857,2019-06-30,UGANDA,SHILLING,UGANDA-SHILLING,3690.0,null,178,2019,3,2019,2,06,30,Fiscal_Data
1858,2019-06-30,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,26.145,null,179,2019,3,2019,2,06,30,Fiscal_Data
1859,2019-06-30,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,null,180,2019,3,2019,2,06,30,Fiscal_Data
1860,2019-06-30,LIBYA,DINAR,LIBYA-DINAR,1.388,null,100,2019,3,2019,2,06,30,Fiscal_Data
1861,2019-06-30,LITHUANIA,EURO,LITHUANIA-EURO,0.879,null,101,2019,3,2019,2,06,30,Fiscal_Data
1862,2019-06-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.879,null,102,2019,3,2019,2,06,30,Fiscal_Data
1863,2019-06-30,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.788,null,181,2019,3,2019,2,06,30,Fiscal_Data
1864,2019-06-30,URUGUAY,PESO,URUGUAY-PESO,35.21,null,182,2019,3,2019,2,06,30,Fiscal_Data
1865,2019-06-30,UZBEKISTAN,SOM,UZBEKISTAN-SOM,8540.0,null,183,2019,3,2019,2,06,30,Fiscal_Data
1866,2019-06-30,VANUATU,VATU,VANUATU-VATU,112.21,null,184,2019,3,2019,2,06,30,Fiscal_Data
1867,2019-06-30,VENEZUELA,BOLIVAR-FUERTE,VENEZUELA-BOLIVAR-FUERTE,248832.0,null,185,2019,3,2019,2,06,30,Fiscal_Data
1868,2019-06-30,VENEZUELA,BOLIVAR-SOBERANO,VENEZUELA-BOLIVAR-SOBERANO,6346.65,null,186,2019,3,2019,2,06,30,Fiscal_Data
1869,2019-06-30,VIETNAM,DONG,VIETNAM-DONG,23300.0,null,187,2019,3,2019,2,06,30,Fiscal_Data
1870,2019-06-30,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.541,null,188,2019,3,2019,2,06,30,Fiscal_Data
1871,2019-06-30,YEMEN,RIAL,YEMEN-RIAL,480.0,null,189,2019,3,2019,2,06,30,Fiscal_Data
1872,2019-06-30,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,12.81,null,190,2019,3,2019,2,06,30,Fiscal_Data
1873,2019-06-30,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,null,191,2019,3,2019,2,06,30,Fiscal_Data
